2023.12.13	08:05:00	1979.047	1980.047	1979.047	1979.906	425	0	200
2023.12.13	08:10:00	1979.825	1979.832	1978.844	1979.595	405	0	200
2023.12.13	08:15:00	1979.596	1981.081	1979.360	1980.862	357	0	200
2023.12.13	08:20:00	1980.842	1980.989	1979.837	1979.842	415	0	200
2023.12.13	08:25:00	1979.842	1980.342	1979.427	1980.236	382	0	199
2023.12.13	08:30:00	1980.270	1980.601	1979.523	1980.591	324	0	200
2023.12.13	08:35:00	1980.566	1981.114	1979.959	1980.814	370	0	199
2023.12.13	08:40:00	1980.797	1981.780	1980.444	1981.378	369	0	199
2023.12.13	08:45:00	1981.385	1982.275	1981.141	1982.013	367	0	200
2023.12.13	08:50:00	1981.962	1982.135	1980.299	1980.483	373	0	200
2023.12.13	08:55:00	1980.432	1980.615	1980.037	1980.294	336	0	200
2023.12.13	09:00:00	1980.250	1981.232	1980.172	1981.188	385	0	200
2023.12.13	09:05:00	1981.182	1981.728	1980.963	1980.972	325	0	200
2023.12.13	09:10:00	1980.961	1981.108	1980.671	1980.734	289	0	200
2023.12.13	09:15:00	1980.724	1980.793	1979.779	1980.105	289	0	199
2023.12.13	09:20:00	1980.063	1980.236	1979.509	1980.192	332	0	200
2023.12.13	09:25:00	1980.196	1980.958	1979.887	1980.837	323	0	200
2023.12.13	09:30:00	1980.881	1981.749	1980.756	1980.779	302	0	200
2023.12.13	09:35:00	1980.749	1981.330	1980.675	1981.051	295	0	200
2023.12.13	09:40:00	1981.079	1981.930	1980.976	1981.785	294	0	200
2023.12.13	09:45:00	1981.783	1982.257	1981.367	1981.447	343	0	199
2023.12.13	09:50:00	1981.450	1982.695	1981.437	1981.437	344	0	200
2023.12.13	09:55:00	1981.429	1982.530	1981.225	1982.530	285	0	200
2023.12.13	10:00:00	1982.499	1982.714	1982.179	1982.587	287	0	200
2023.12.13	10:05:00	1982.575	1982.575	1981.531	1981.906	286	0	200
2023.12.13	10:10:00	1981.874	1982.851	1981.798	1982.620	301	0	200
2023.12.13	10:15:00	1982.576	1982.693	1981.176	1981.288	327	0	199
2023.12.13	10:20:00	1981.288	1981.913	1981.079	1981.604	320	0	200
2023.12.13	10:25:00	1981.586	1981.766	1981.158	1981.346	320	0	200
2023.12.13	10:30:00	1981.312	1982.384	1981.278	1982.205	330	0	199
2023.12.13	10:35:00	1982.206	1982.545	1981.934	1982.154	290	0	200
2023.12.13	10:40:00	1982.153	1982.434	1981.650	1981.696	276	0	200
2023.12.13	10:45:00	1981.694	1982.174	1981.651	1981.920	269	0	200
2023.12.13	10:50:00	1981.959	1982.853	1981.919	1982.608	291	0	199
2023.12.13	10:55:00	1982.624	1983.286	1982.471	1983.174	314	0	200
2023.12.13	11:00:00	1983.128	1983.555	1982.861	1982.984	311	0	200
2023.12.13	11:05:00	1982.990	1983.239	1982.361	1982.408	293	0	200
2023.12.13	11:10:00	1982.460	1982.778	1982.199	1982.308	274	0	199
2023.12.13	11:15:00	1982.316	1983.059	1982.316	1982.931	258	0	199
2023.12.13	11:20:00	1982.928	1983.243	1982.625	1982.764	259	0	200
2023.12.13	11:25:00	1982.778	1983.196	1982.728	1982.929	256	0	200
2023.12.13	11:30:00	1982.931	1983.568	1982.819	1983.133	256	0	200
2023.12.13	11:35:00	1983.122	1983.318	1982.521	1982.710	278	0	200
2023.12.13	11:40:00	1982.714	1983.153	1982.605	1982.833	267	0	200
2023.12.13	11:45:00	1982.860	1983.210	1982.737	1982.858	257	0	200
2023.12.13	11:50:00	1982.846	1983.522	1982.600	1983.143	255	0	200
2023.12.13	11:55:00	1983.159	1983.187	1982.111	1982.761	263	0	199
2023.12.13	12:00:00	1982.748	1982.886	1981.845	1982.126	319	0	199
2023.12.13	12:05:00	1982.115	1982.269	1981.127	1981.141	293	0	199
2023.12.13	12:10:00	1981.144	1981.498	1980.880	1981.455	288	0	200
2023.12.13	12:15:00	1981.493	1981.562	1980.786	1980.968	251	0	200
2023.12.13	12:20:00	1980.964	1981.493	1980.947	1981.444	232	0	200
2023.12.13	12:25:00	1981.439	1981.613	1981.072	1981.374	292	0	199
2023.12.13	12:30:00	1981.422	1981.582	1981.105	1981.420	276	0	200
2023.12.13	12:35:00	1981.446	1981.880	1981.316	1981.880	257	0	200
2023.12.13	12:40:00	1981.885	1982.421	1981.410	1981.760	309	0	200
2023.12.13	12:45:00	1981.773	1981.831	1981.459	1981.669	265	0	199
2023.12.13	12:50:00	1981.639	1981.712	1980.955	1981.238	247	0	200
2023.12.13	12:55:00	1981.226	1981.649	1981.102	1981.372	290	0	200
2023.12.13	13:00:00	1981.372	1981.831	1981.118	1981.587	383	0	200
2023.12.13	13:05:00	1981.585	1982.289	1981.149	1981.531	341	0	200
2023.12.13	13:10:00	1981.528	1981.677	1980.640	1980.865	331	0	200
2023.12.13	13:15:00	1980.819	1980.936	1980.089	1980.408	318	0	200
2023.12.13	13:20:00	1980.381	1982.333	1979.571	1981.290	591	0	199
2023.12.13	13:25:00	1981.240	1982.439	1980.728	1981.656	471	0	200
2023.12.13	13:30:00	1981.694	1986.708	1981.392	1984.251	935	0	200
2023.12.13	13:35:00	1984.200	1986.260	1983.931	1985.917	933	0	199
2023.12.13	13:40:00	1985.885	1985.885	1983.295	1983.375	619	0	200
2023.12.13	13:45:00	1983.333	1983.437	1981.856	1983.041	690	0	199
